聊城市,0.6979921,0.07216919,0.001810402,0.168943384,0.059084924,,-0.0310809,0.02888819,-0.018216598,-0.009985616,0.030394924,,0.003155958
商丘市,0.693965517,0.076475967,0.000195925,0.179597701,0.04976489,,-0.035107483,0.033194967,-0.019831075,0.000668701,0.02107489,,0.003172311
聊城市,0.698889346,0.073467709,0.001892225,0.16692719,0.058823529,,-0.030183654,0.030186709,-0.018134775,-0.01200181,0.030133529,,0.003203233
开封市,0.698773489,0.068977158,0.000900191,0.168673343,0.062675819,,-0.030299511,0.025696158,-0.019126809,-0.010255657,0.033985819,,0.003204402
商丘市,0.69105425,0.07479877,0.000196322,0.187356848,0.046593809,,-0.03801875,0.03151777,-0.019830678,0.008427848,0.017903809,,0.003223626
聊城市,0.699013158,0.074753289,0.001973684,0.165542763,0.058717105,,-0.030059842,0.031472289,-0.018053316,-0.013386237,0.030027105,,0.00330084
聊城市,0.700090483,0.075758822,0.001974171,0.1636917,0.058484824,,-0.028982517,0.032477822,-0.018052829,-0.0152373,0.029794824,,0.003340607
开封市,0.698357336,0.070207021,0.00090009,0.16640414,0.064131413,,-0.030715664,0.026926021,-0.01912691,-0.01252486,0.035441413,,0.003447267
濮阳市,0.692747468,0.04426658,0.003266906,0.189317217,0.070401829,,-0.036325532,0.00098558,-0.016760094,0.010388217,0.041711829,,0.003449208
濮阳市,0.690992018,0.043818211,0.003094967,0.193679752,0.068415051,,-0.038080982,0.000537211,-0.016932033,0.014750752,0.039725051,,0.003532808
开封市,0.698976723,0.070617339,0.001012032,0.164174069,0.065219836,,-0.030096277,0.027336339,-0.019014968,-0.014754931,0.036529836,,0.003566767
濮阳市,0.693714286,0.044897959,0.003265306,0.184163265,0.073959184,,-0.035358714,0.001616959,-0.016761694,0.005234265,0.045269184,,0.003610504
开封市,0.701111985,0.071436594,0.001010895,0.160956981,0.065483545,,-0.027961015,0.028155594,-0.019016105,-0.017972019,0.036793545,,0.003612927
开封市,0.701943602,0.07201438,0.001123469,0.159307943,0.065610606,,-0.027129398,0.02873338,-0.018903531,-0.019621057,0.036920606,,0.003667072
濮阳市,0.692156863,0.044444444,0.003267974,0.186928105,0.073202614,,-0.036916137,0.001163444,-0.016759026,0.007999105,0.044512614,,0.003690378
开封市,0.703133775,0.072559811,0.001123217,0.157250365,0.065932832,,-0.025939225,0.029278811,-0.018903783,-0.021678635,0.037242832,,0.003744437
濮阳市,0.694417238,0.045217107,0.003264773,0.18086843,0.076232452,,-0.034655762,0.001936107,-0.016762227,0.00193943,0.047542452,,0.003749789
开封市,0.703820225,0.072808989,0.001123596,0.155617978,0.066629213,,-0.025252775,0.029527989,-0.018903404,-0.023311022,0.037939213,,0.003849731
濮阳市,0.69350098,0.045558459,0.003265839,0.178151535,0.079523187,,-0.03557202,0.002277459,-0.016761161,-0.000777465,0.050833187,,0.004136109
濮阳市,0.69292368,0.046249387,0.003268508,0.176499428,0.081058997,,-0.03614932,0.002968387,-0.016758492,-0.002429572,0.052368997,,0.004344846
亳州市,0.736224992,0.020170548,0.000163988,0.1597245,0.083715972,,0.007151992,-0.023110452,-0.019863012,-0.0192045,0.055025972,,0.004376454
亳州市,0.73574238,0.020812848,0.000163881,0.158390692,0.0848902,,0.00666938,-0.022468152,-0.019863119,-0.020538308,0.0562002,,0.004524127
濮阳市,0.692433404,0.046576238,0.003268508,0.175028599,0.082693251,,-0.036639596,0.003295238,-0.016758492,-0.003900401,0.054003251,,0.00456573
亳州市,0.736376301,0.021142342,0.000163894,0.157256412,0.085061051,,0.007303301,-0.022138658,-0.019863106,-0.021672588,0.056371051,,0.004585398
亳州市,0.736363636,0.021785422,0.0001638,0.156265356,0.085421785,,0.007290636,-0.021495578,-0.0198632,-0.022663644,0.056731785,,0.004641896
亳州市,0.734648764,0.023006386,0.000163747,0.155886687,0.086294416,,0.005575764,-0.020274614,-0.019863253,-0.023042313,0.057604416,,0.004685915
亳州市,0.736040609,0.0223514,0.000163747,0.155559194,0.08588505,,0.006967609,-0.0209296,-0.019863253,-0.023369806,0.05719505,,0.004698566
亳州市,0.733327878,0.023893298,0.000163653,0.155715572,0.086899599,,0.004254878,-0.019387702,-0.019863347,-0.023213428,0.058209599,,0.00471576
亳州市,0.735089585,0.023971202,0.000163626,0.153726581,0.087049006,,0.006016585,-0.019309798,-0.019863374,-0.025202419,0.058359006,,0.004844557
长春市,0.737679234,0.086441198,0.00756105,0.116242635,0.052075883,,0.008606234,0.043160198,-0.01246595,-0.062686365,0.023385883,,0.00656875
长春市,0.73839763,0.08648575,0.007558991,0.115461882,0.052095747,,0.00932463,0.04320475,-0.012468009,-0.063467118,0.023405747,,0.006684955
长春市,0.738671569,0.086576107,0.007592006,0.11503762,0.052122698,,0.009598569,0.043295107,-0.012434994,-0.06389138,0.023432698,,0.006752428
长春市,0.739419115,0.086655998,0.007797337,0.113963703,0.052163846,,0.010346115,0.043374998,-0.012229663,-0.064965297,0.023473846,,0.006909508
长春市,0.740602016,0.08672705,0.007865704,0.112571506,0.052233724,,0.011529016,0.04344605,-0.012161296,-0.066357494,0.023543724,,0.007125998
长春市,0.742731667,0.08684551,0.007932185,0.110165452,0.052325186,,0.013658667,0.04356451,-0.012094815,-0.068763548,0.023635186,,0.007517758
长春市,0.745226832,0.087057142,0.008167988,0.107068713,0.052479325,,0.016153832,0.043776142,-0.011859012,-0.071860287,0.023789325,,0.008047766
德州市,0.671301446,0.064238042,0.008968298,0.162194105,0.093298109,,-0.057771554,0.020957042,-0.011058702,-0.016734895,0.064608109,,0.008353309
德州市,0.670721535,0.063812039,0.008689003,0.163561796,0.093215626,,-0.058351465,0.020531039,-0.011337997,-0.015367204,0.064525626,,0.008354675
德州市,0.671557719,0.064534075,0.009109875,0.16147427,0.093324061,,-0.057515281,0.021253075,-0.010917125,-0.01745473,0.064634061,,0.008361114
长春市,0.746775566,0.087119279,0.008269525,0.105223754,0.052611877,,0.017702566,0.043838279,-0.011757475,-0.073705246,0.023921877,,0.008378133
宿州市,0.669890041,0.054901349,0.007954457,0.171176792,0.096077361,,-0.059182959,0.011620349,-0.012072543,-0.007752208,0.067387361,,0.008384555
德州市,0.671727019,0.064972145,0.009749304,0.160097493,0.093454039,,-0.057345981,0.021691145,-0.010277696,-0.018831507,0.064764039,,0.008413705
德州市,0.674415358,0.067225131,0.011239092,0.153019197,0.094101222,,-0.054657642,0.023944131,-0.008787908,-0.025909803,0.065411222,,0.008587952
宿州市,0.668797755,0.05621394,0.007952596,0.170279121,0.096756588,,-0.060275245,0.01293294,-0.012074404,-0.008649879,0.068066588,,0.008654038
德州市,0.672413793,0.066731816,0.011098702,0.155661036,0.094094653,,-0.056659207,0.023450816,-0.008928298,-0.023267964,0.065404653,,0.008659088
德州市,0.67071638,0.066261695,0.010613043,0.158078481,0.094330401,,-0.05835662,0.022980695,-0.009413957,-0.020850519,0.065640401,,0.008765636
德州市,0.669621048,0.065950171,0.010468281,0.159885547,0.094074953,,-0.059451952,0.022669171,-0.009558719,-0.019043453,0.065384953,,0.00877764
宿州市,0.668018088,0.057071573,0.008030563,0.169499454,0.097380321,,-0.061054912,0.013790573,-0.011996437,-0.009429546,0.068690321,,0.008869073
宿州市,0.667965402,0.057430063,0.008104107,0.168627757,0.097872672,,-0.061107598,0.014149063,-0.011922893,-0.010301243,0.069182672,,0.008968848
宿州市,0.668353445,0.057843519,0.00833009,0.16714675,0.098326197,,-0.060719555,0.014562519,-0.01169691,-0.01178225,0.069636197,,0.00902377
宿州市,0.667627356,0.057641377,0.00810095,0.168639975,0.097990341,,-0.061445644,0.014360377,-0.01192605,-0.010289025,0.069300341,,0.00903242
宿州市,0.668870566,0.057949596,0.008556316,0.165681394,0.098942128,,-0.060202434,0.014668596,-0.011470684,-0.013247606,0.070252128,,0.009081938
宿州市,0.669180532,0.058311305,0.008552325,0.164204634,0.099751205,,-0.059892468,0.015030305,-0.011474675,-0.014724366,0.071061205,,0.009211188
淮北市,0.669900367,0.033298374,0.001835343,0.187205034,0.107760881,,-0.059172633,-0.009982626,-0.018191657,0.008276034,0.079070881,,0.010252687
阜阳市,0.669692213,0.037261994,6.82E-05,0.183580154,0.109397393,,-0.059380787,-0.006019006,-0.019958755,0.004651154,0.080707393,,0.010495975
阜阳市,0.668851116,0.037067377,6.83E-05,0.184517715,0.109495529,,-0.060221884,-0.006213623,-0.019958736,0.005588715,0.080805529,,0.010624403
阜阳市,0.667964481,0.036612022,6.83E-05,0.18613388,0.109221311,,-0.061108519,-0.006668978,-0.019958694,0.00720488,0.080531311,,0.010714278
淮北市,0.666404406,0.033044847,0.001835825,0.191188041,0.107526882,,-0.062668594,-0.010236153,-0.018191175,0.012259041,0.078836882,,0.010728588
阜阳市,0.667623343,0.035807025,6.83E-05,0.187440208,0.109061091,,-0.061449657,-0.007473975,-0.019958666,0.008511208,0.080371091,,0.010762222
阜阳市,0.667509395,0.036214554,6.83E-05,0.187085753,0.109121968,,-0.061563605,-0.007066446,-0.019958671,0.008156753,0.080431968,,0.010774195
淮北市,0.664738364,0.032342887,0.002366553,0.194583224,0.105968972,,-0.064334636,-0.010938113,-0.017660447,0.015654224,0.077278972,,0.010787573
淮北市,0.665001315,0.032342887,0.002103602,0.194320273,0.106231922,,-0.064071685,-0.010938113,-0.017923398,0.015391273,0.077541922,,0.010795712
淮北市,0.663507109,0.031858873,0.002369668,0.197998947,0.104265403,,-0.065565891,-0.011422127,-0.017657332,0.019069947,0.075575403,,0.010816437
淮北市,0.665266474,0.032817012,0.001837753,0.192964033,0.107114728,,-0.063806526,-0.010463988,-0.018189247,0.014035033,0.078424728,,0.010859037
淮北市,0.663246514,0.031833728,0.002367798,0.197579584,0.104972376,,-0.065826486,-0.011447272,-0.017659202,0.018650584,0.076282376,,0.010942859
阜阳市,0.666096827,0.035421225,6.84E-05,0.189619803,0.108793764,,-0.062976173,-0.007859775,-0.019958619,0.010690803,0.080103764,,0.010957027
淮北市,0.66227608,0.031612223,0.002370917,0.199683878,0.104056902,,-0.06679692,-0.011668777,-0.017656083,0.020754878,0.075366902,,0.011020661
阜阳市,0.665504035,0.03494734,6.84E-05,0.190808371,0.108671864,,-0.063568965,-0.00833366,-0.01995861,0.011879371,0.079981864,,0.011047027
阜阳市,0.665160849,0.03394935,6.84E-05,0.192402464,0.108418891,,-0.063912151,-0.00933165,-0.019958554,0.013473464,0.079728891,,0.011108417
安阳市,0.638620546,0.105536512,0.05401475,0.16869222,0.033135972,,-0.090452454,0.062255512,0.03398775,-0.01023678,0.004445972,,0.013337121
安阳市,0.63889466,0.106378558,0.054228132,0.167359235,0.033139414,,-0.09017834,0.063097558,0.034201132,-0.011569765,0.004449414,,0.013436809
安阳市,0.642879467,0.109282217,0.055943327,0.158349828,0.033545161,,-0.086193533,0.066001217,0.035916327,-0.020579172,0.004855161,,0.013522543
安阳市,0.636911566,0.105268627,0.053621532,0.171152447,0.033045828,,-0.092161434,0.061987627,0.033594532,-0.007776553,0.004355828,,0.013544236
安阳市,0.639276056,0.107447472,0.055335968,0.164759725,0.033180778,,-0.089796944,0.064166472,0.035308968,-0.014169275,0.004490778,,0.013648486
沧州市,0.660177386,0.024320857,0.015451554,0.17878061,0.121269593,,-0.068895614,-0.018960143,-0.004575446,-0.00014839,0.092579593,,0.01369803
安阳市,0.635862786,0.105197505,0.053638254,0.172245322,0.033056133,,-0.093210214,0.061916505,0.033611254,-0.006683678,0.004366133,,0.013715249
安阳市,0.634889282,0.104168833,0.053227986,0.174758291,0.032955609,,-0.094183718,0.060887833,0.033200986,-0.004170709,0.004265609,,0.013715797
安阳市,0.640566431,0.10880883,0.055705956,0.16149521,0.033423574,,-0.088506569,0.06552783,0.035678956,-0.01743379,0.004733574,,0.013726641
沧州市,0.659142841,0.024187706,0.015326311,0.180348883,0.12099426,,-0.069930159,-0.019093294,-0.004700689,0.001419883,0.09230426,,0.01379897
沧州市,0.658088235,0.024175579,0.015095811,0.181985294,0.12065508,,-0.070984765,-0.019105421,-0.004931189,0.003056294,0.09196508,,0.013895087
驻马店市,0.659858565,0.112124314,0.019679911,0.132548618,0.075788592,,-0.069214435,0.068843314,-0.000347089,-0.046380382,0.047098592,,0.013899578
沧州市,0.657484697,0.023984418,0.014858097,0.183361157,0.12031163,,-0.071588303,-0.019296582,-0.005168903,0.004432157,0.09162163,,0.013938128
驻马店市,0.660928631,0.112263888,0.019866009,0.130966781,0.075974691,,-0.068144369,0.068982888,-0.000160991,-0.047962219,0.047284691,,0.013938536
驻马店市,0.661766758,0.112434293,0.020328418,0.129413407,0.076057124,,-0.067306242,0.069153293,0.000301418,-0.049515593,0.047367124,,0.014007837
沧州市,0.656780368,0.023816148,0.014579044,0.184686439,0.120138,,-0.072292632,-0.019464852,-0.005447956,0.005757439,0.091448,,0.01403067
驻马店市,0.662543595,0.112671472,0.02059986,0.128109742,0.076075331,,-0.066529405,0.069390472,0.00057286,-0.050819258,0.047385331,,0.014069494
驻马店市,0.663598326,0.112784751,0.020734542,0.126778243,0.076104138,,-0.065474674,0.069503751,0.000707542,-0.052150757,0.047414138,,0.014086007
驻马店市,0.664636981,0.112903226,0.020870131,0.125453193,0.076136469,,-0.064436019,0.069622226,0.000843131,-0.053475807,0.047446469,,0.014110795
驻马店市,0.665737255,0.113109345,0.020911752,0.124076398,0.076165249,,-0.063335745,0.069828345,0.000884752,-0.054852602,0.047475249,,0.014150904
沧州市,0.655415925,0.023632117,0.014346085,0.186888345,0.119717527,,-0.073657075,-0.019648883,-0.005680915,0.007959345,0.091027527,,0.014193078
驻马店市,0.665566761,0.113305758,0.021843194,0.123111958,0.076172329,,-0.063506239,0.070024758,0.001816194,-0.055817042,0.047482329,,0.014309921
沧州市,0.654222222,0.023444444,0.014166667,0.188944444,0.119222222,,-0.074850778,-0.019836556,-0.005860333,0.010015444,0.090532222,,0.014326864
廊坊市,0.625476383,0.077838088,0.019055318,0.206952304,0.070677907,,-0.103596617,0.034557088,-0.000971682,0.028023304,0.041987907,,0.014475685
沧州市,0.652924204,0.023193874,0.013816447,0.191377206,0.11868827,,-0.076148796,-0.020087126,-0.006210553,0.012448206,0.08999827,,0.014495349
廊坊市,0.62557924,0.084337349,0.019925857,0.198679333,0.071478221,,-0.10349376,0.041056349,-0.000101143,0.019750333,0.042788221,,0.0146175
廊坊市,0.623975055,0.075990299,0.018477884,0.210994341,0.070562421,,-0.105097945,0.032709299,-0.001549116,0.032065341,0.041872421,,0.014899362
廊坊市,0.62230466,0.083120798,0.019591931,0.203570601,0.07141201,,-0.10676834,0.039839798,-0.000435069,0.024641601,0.04272201,,0.015419256
廊坊市,0.622024497,0.075456436,0.018257453,0.214005084,0.070256529,,-0.107048503,0.032175436,-0.001769547,0.035076084,0.041566529,,0.01545588
廊坊市,0.620546043,0.074155484,0.017931513,0.217376215,0.069990745,,-0.108526957,0.030874484,-0.002095487,0.038447215,0.041300745,,0.015919665
廊坊市,0.617483811,0.072849214,0.017460685,0.22259482,0.069611471,,-0.111589189,0.029568214,-0.002566315,0.04366582,0.040921471,,0.016914283
廊坊市,0.615242494,0.072170901,0.016512702,0.226905312,0.069168591,,-0.113830506,0.028889901,-0.003514298,0.047976312,0.040478591,,0.017744604
邯郸市,0.629211392,0.119252963,0.061798101,0.151082708,0.038654837,,-0.099861608,0.075971963,0.041771101,-0.027846292,0.009964837,,0.018363619
邯郸市,0.626971315,0.119086055,0.061467776,0.153048553,0.039426301,,-0.102101685,0.075805055,0.041440776,-0.025880447,0.010736301,,0.018673564
邯郸市,0.626475339,0.119020996,0.061125606,0.154180644,0.039197416,,-0.102597661,0.075739996,0.041098606,-0.024748356,0.010507416,,0.01867481
邯郸市,0.625582696,0.118838958,0.060849027,0.155696439,0.03903288,,-0.103490304,0.075557958,0.040822027,-0.023232561,0.01034288,,0.018732413
邯郸市,0.624587818,0.118957258,0.060474087,0.156971318,0.039009519,,-0.104485182,0.075676258,0.040447087,-0.021957682,0.010319519,,0.018868648
邯郸市,0.623411413,0.118863693,0.060054822,0.158983304,0.038686768,,-0.105661587,0.075582693,0.040027822,-0.019945696,0.009996768,,0.018977107
邯郸市,0.620943126,0.118731701,0.0598642,0.162274964,0.038186009,,-0.108129874,0.075450701,0.0398372,-0.016654036,0.009496009,,0.019339412
邯郸市,0.619797175,0.118335096,0.058794251,0.165432713,0.037640764,,-0.109275825,0.075054096,0.038767251,-0.013496287,0.008950764,,0.019339489
枣庄市,0.611130079,0.099351314,0.043018095,0.175315807,0.071184705,,-0.117942921,0.056070314,0.022991095,-0.003613193,0.042494705,,0.019401858
枣庄市,0.609668603,0.099077554,0.043047489,0.177314657,0.070891698,,-0.119404397,0.055796554,0.023020489,-0.001614343,0.042201698,,0.019684198
枣庄市,0.608606557,0.098531421,0.042520492,0.179644809,0.070696721,,-0.120466443,0.055250421,0.022493492,0.000715809,0.042006721,,0.019835807
枣庄市,0.607581967,0.098189891,0.041495902,0.182547814,0.070184426,,-0.121491033,0.054908891,0.021468902,0.003618814,0.041494426,,0.019970854
枣庄市,0.607581967,0.098360656,0.042178962,0.181523224,0.070355191,,-0.121491033,0.055079656,0.022151962,0.002594224,0.041665191,,0.020027267
枣庄市,0.606795288,0.09800239,0.040976609,0.184224005,0.070001707,,-0.122277712,0.05472139,0.020949609,0.005295005,0.041311707,,0.02011985
枣庄市,0.605941608,0.097660919,0.040976609,0.185760628,0.069660236,,-0.123131392,0.054379919,0.020949609,0.006831628,0.040970236,,0.020282633
沈阳市,0.633058122,0.126742851,0.016622013,0.141669856,0.081907157,,-0.096014878,0.083461851,-0.003404987,-0.037259144,0.053217157,,0.020416641
新乡市,0.624496586,0.121870075,0.007091578,0.163631588,0.082910173,,-0.104576414,0.078589075,-0.012935422,-0.015297412,0.054220173,,0.020453632
